year;state;country;gdp;cpi;lt_r;st_r;gpb_pot;glob_cycle;tbu;ebu;td_att1;td_att2;td_att3;td_att4;td_att5;ed_att1;ed_att2;ed_att3;ed_att4;ed_att5;in;cons;bci;cci;un_r;wage;st_r_1;tfp;epd;rev;pmr;lf_r;epl;hours;emp;brr
2004;DNK;6;28.19120817;4.413000294;4.305;2.161666667;3.87359336;31.96605703;0;0;0;0;0;0;0;0;0;0;0;0;26.54690327;27.42215022;4.61124735;4.619816076;5.974609353;12.52665283;2.161666667;2.5102307;50.55185608;54.7229012;1.38;71.14923307;0.466666667;1458.081481;2679056.939;0.612414013
2005;DNK;6;28.21435343;4.431015192;3.404166667;2.199475083;6.477377619;32.01307025;0;0;0;0;0;0;0;0;0;0;0;0;26.60463646;27.45845185;4.605314676;4.62169039;5.226304727;12.55936031;2.199475083;2.526983744;49.4796317;56.06305804;1.38;70.64635287;0.466666667;1451.369335;2690876.308;0.603622434
2006;DNK;6;28.252726;4.450074615;3.811666667;3.181489816;6.385260868;32.06543975;0;0;0;0;0;0;0;0;0;0;0;0;26.73281585;27.48749711;4.618965755;4.622327979;4.226062386;12.59224235;3.181489816;2.542066285;48.0650341;54.68986628;1.27;70.98837014;0.466666667;1455.722739;2745048.418;0.595985138
2007;DNK;6;28.26176084;4.466865514;4.285833333;4.3275;6.13302484;32.11810797;0;0;0;0;0;0;0;0;0;0;0;0;26.73966687;27.50500428;4.613107023;4.619505855;4.089672358;12.62988659;4.3275;2.548772124;47.85460351;54.47844598;1.24;70.90737299;0.466666667;1432.769962;2761497.04;0.583752395
2008;DNK;6;28.25663864;4.500457608;4.281666667;4.880833333;3.803649974;32.1467271;0;0;0;0;0;0;0;0;0;0;0;0;26.71448035;27.50986991;4.59283766;4.601413053;3.709626753;12.664026;4.880833333;2.524536997;48.34021611;53.38611319;1.24;71.24880709;0.466666667;1430.057586;2809833.332;0.57927868
2009;DNK;6;28.20634151;4.513420327;3.5875;1.809166667;-1.95691161;32.14185645;0;0;0;0.09753;0;0.39012;0;0;0;0;0;0;26.57546832;27.47495193;4.573031975;4.612007988;6.39493221;12.69241878;1.809166667;2.493661311;54.27344321;53.64909715;1.24;70.44376757;0.466666667;1417.031081;2721333.331;0.586223786
2010;DNK;6;28.22484508;4.536266597;2.9275;0.701866667;-1.855806452;32.19380663;0;0;0;0;0;0;0;0.87405;0.67982;0.67982;0;0;26.51627945;27.4827531;4.612975892;4.617828646;7.75404157;12.72466227;0.701866667;2.521815898;54.11082887;53.79778011;1.18;69.47806441;0.466666667;1422.313781;2662833.335;0.594478671
2011;DNK;6;28.23812009;4.563479759;2.730583333;0.887733333;-1.124313032;32.23300423;0;0;0;0;0;0;0;0;0;0;0;0;26.52023503;27.48553281;4.611994018;4.607589332;7.754064747;12.74051142;0.887733333;2.52564487;53.3119721;53.99825623;1.18;69.02051253;0.486693915;1436.97023;2661833.332;0.591075865
2012;DNK;6;28.24040618;4.587175923;1.403333333;0.080086667;-2.568855885;32.26566272;0;0.19546;0;0;0;0;0;0.09773;0;0;0;0;26.5569063;27.49060896;4.606644282;4.604536135;7.796206466;12.76159699;0.080086667;2.535522568;53.60055456;54.34942641;1.2;68.24876895;0.486693915;1423.347425;2645250;0.594478671
2013;DNK;6;28.24971411;4.595035672;1.745833333;-0.023101667;-0.478566484;32.29866832;0;0;0;0;0;0;0;0;0;0;0;0;26.58376712;27.4934817;4.607074671;4.61140173;7.380311366;12.77669655;-0.023101667;2.540640238;53.21960679;55.06975492;1.2;67.37950486;0.486693915;1425.635128;2637499.998;0.594478671
2014;DNK;6;28.31472384;4.600660031;1.326666667;0.315833333;1.754924623;32.3326372;0;0;0;0;0;0;0;0;0;0;0;0;26.61435741;27.50250569;4.607210869;4.618926959;6.860718964;12.79730641;0.315833333;2.55115917;53.69977791;56.95437109;1.19;67.27728837;0.486693915;1413.816172;2666500;0.585719529
2015;DNK;6;28.34220466;4.605170186;0.690833333;-0.124166667;-0.391862745;32.36493626;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.66816275;27.52510489;4.602207619;4.619960271;6.28671812;12.81290537;-0.124166667;2.562541479;53.05146337;53.70899627;1.18;67.48159166;0.486693915;1407.136184;2711750.001;0.585719529
2016;DNK;6;28.37666587;4.607667066;0.320833333;-0.149166667;0.629712919;32.39580702;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.74428919;27.548943;4.609477977;4.609882897;6.011239144;12.82382743;-0.149166667;2.564295558;51.30515229;52.53581934;1.08;67.8761951;0.486693915;1412.42407;2759666.667;0.585719529
2017;DNK;6;28.40809576;4.619073091;0.476666667;-0.264166667;1.881162791;32.43231714;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.77370659;27.56488131;4.618931481;4.616629773;5.812023518;12.84079685;-0.264166667;2.588428918;50.41009609;52.60171946;1.01;68.09197755;0.486693915;1404.864227;2790083.334;0.589122334
2018;DNK;6;28.44017197;4.627176266;0.455833333;-0.298333333;0.692624434;32.46719191;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.82671889;27.59103211;4.619477431;4.617791123;5.103521402;12.86167005;-0.298333333;2.588227626;49.72350846;51.52137133;0.99;68.46752721;0.486693915;1391.940297;2834083.333;0.58086745
2019;DNK;6;28.47165252;4.634728988;-0.2;-0.379166667;2.134064161;32.49591362;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.81185029;27.6033837;4.608224384;4.612071401;4.993677661;12.87826499;-0.379166667;NaN;49.13690823;52.09010152;NaN;69.2125531;0.486693915;NaN;2872299.985;0.58086745
1977;ESP;7;26.90531562;2.52212072;6.111111111;13.12283333;-2.147884769;31.04707427;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.25255949;26.49387172;4.588939393;4.605170186;4.319474044;7.872168862;13.12283333;1.997167851;23.84339946;25.48188676;5.68;52.56298274;1.33333335;2060.873952;12726285.91;0.804438941
1978;ESP;7;26.91984234;2.704372835;9.847240882;20.77208333;-3.537884814;31.09056916;0;0;0;0;0;0;0;0;0;0;0;0;25.22517837;26.50282964;4.57267282;4.605170186;5.796343775;8.080669724;20.77208333;2.009598271;25.71370389;25.96601265;5.68;51.84420952;1.320000029;2046.897705;12528033.53;0.804438941
1979;ESP;7;26.920276;2.850059223;13.30819484;13.13458333;-3.336348275;31.12906084;0;0;0;0;0;0;0;0;0;0;0;0;25.18018864;26.51573662;4.582944047;4.605170186;7.234992178;8.242571508;13.13458333;2.013109504;27.07774417;26.97576525;5.68;51.30642962;1.306666708;2018.986179;12355595.48;0.804438941
1980;ESP;7;26.93317491;2.9949529;15.96083333;15.45675;-3.837091651;31.14232473;0;0;0;0;0;0;0;0;0;0;0;0;25.18717885;26.52172193;4.566910185;4.605170186;9.610612123;8.359634283;15.45675;2.047864525;28.54662659;28.52351825;5.68;50.68302477;1.293333308;1996.002445;12019460.35;0.805329745
1981;ESP;7;26.93183172;3.130794123;15.81166667;15.89466667;-4.820427352;31.1636005;0;0;0;0;0;0;0;0;0;0;0;0;25.17049886;26.51170191;4.568565614;4.605170186;11.86947834;8.523059815;15.89466667;2.063895107;30.15324314;29.97094497;5.68;50.15454656;1.279999987;1969.171507;11709675.8;0.806220549
1982;ESP;7;26.94422373;3.265543525;15.9875;17.17283333;-6.559492665;31.16929568;0;0;0;0;0;0;0;0;0;0;0;0;25.18053679;26.51210305;4.580822719;4.605170186;13.44678814;8.648276225;17.17283333;2.075448304;30.58060157;30.37749535;5.68;50.0706697;1.266666667;1962.881315;11601554.33;0.809291485
1983;ESP;7;26.96177209;3.380507777;16.90916667;19.45283333;-5.465419683;31.19290492;1.76162;0;0;0;0;0;0;0;0;0;0;0;25.16810297;26.51599892;4.581754423;4.605170186;14.74597578;8.773599335;19.45283333;2.095879955;31.62843468;32.14201327;5.68;50.06552643;1.266666667;1934.523519;11541304.99;0.81236242
1984;ESP;7;26.97944957;3.487641718;16.5225;12.60175;-5.403645924;31.24011575;0;1.22686;0;0;0;0;0;0;0;0;0;0;25.11910226;26.51399941;4.58516972;4.605170186;17.17031229;8.855945909;12.60175;2.134055906;31.42341326;31.79484523;5.68;49.6512578;1.266666667;1906.585431;11235259.43;0.841256171
1985;ESP;7;27.00240433;3.572289192;13.3675;11.6105;-5.741894831;31.27879729;0;0;0;0;0;0;0;0;0;0;0;0;25.18400771;26.53656617;4.585861152;4.605170186;18.38886991;8.957064758;11.6105;2.172255189;32.11844846;32.92714253;5.68;49.37858838;1.266666667;1868.405405;11119256.56;0.820024896
1986;ESP;7;27.03441972;3.656583829;11.35416667;11.49083333;-4.286392312;31.31138441;0;0;0;0;0;0;0;0;0;0;0;0;25.283469;26.57002826;4.595826435;4.618193302;17.96550936;9.056547281;11.49083333;2.188662001;31.52447883;33.41032905;5.68;49.55084587;1.266666667;1857.387601;11326202.26;0.816904327
1987;ESP;7;27.08841411;3.70773332;12.81333333;16.06483333;-1.873990356;31.34992528;0;0;0;0;0;0;0;0;0;0;0;0;25.39856825;26.62785082;4.613221842;4.618850433;17.02772155;9.121393685;16.06483333;2.210431928;31.69428334;34.67038062;5.69;50.87102662;1.266666667;1830.563889;11872084.83;0.811246815
1988;ESP;7;27.13809107;3.754972422;11.74416667;11.292;-1.552588241;31.39266997;0;0;0;0;0;0;0;0;0;0;0;0;25.52568724;26.67560227;4.616304387;4.627719609;15.0606793;9.183465034;11.292;2.223030962;31.37808308;34.47516019;5.62;51.16542432;1.266666667;1831.000825;12331372.47;0.797225976
1989;ESP;7;27.18524014;3.820679986;13.7025;14.39166667;-1.208739074;31.4303143;1.17062;0;-0.30894;0;0;0;0;0;0;0;0;0;25.63909949;26.72844836;4.617751706;4.628962393;13.05170788;9.257645909;14.39166667;2.238907756;31.99005503;36.20011119;5.62;51.30470878;1.266666667;1818.12195;12770571.97;0.797950098
1990;ESP;7;27.22237746;3.885735486;14.6775;14.75833333;-2.39358044;31.47388909;0;0;0;0;0;0;0;0;0;0;0;0;25.70163961;26.76295134;4.59610344;4.620000012;12.55569841;9.342891273;14.75833333;2.252302787;32.68537704;36.13191463;5.46;51.80611829;1.266666667;1800.461964;13090588.53;0.800707926
1991;ESP;7;27.24748872;3.943383552;12.36083333;13.20166667;-2.783233242;31.5072988;0;0;0;0;0;0;0;0;0;0;0;0;25.7180969;26.79140203;4.579818899;4.617474756;12.68083236;9.430234245;13.20166667;2.26163;34.05165456;36.91349329;5.4;51.8094247;1.266666667;1791.013045;13193805.76;0.804405838
1992;ESP;7;27.2567523;4.000940267;11.69333333;13.00666667;-1.280070416;31.54337207;1.19094;0;0.74646;0;0;0;0;0;0;0;0;0;25.67588352;26.81291824;4.573651792;4.588041211;14.03580648;9.518125671;13.00666667;2.271957499;35.59171959;38.80751739;5.4;51.00253693;1.266666667;1787.383679;12956597.57;0.690318387
1993;ESP;7;27.24638458;4.045617898;10.21166667;12.32666667;-3.34949015;31.56935883;0.27408;0;0;0;0;0;0;0;0;0;0;0;25.58259751;26.79371253;4.554114495;4.567868178;17.78595507;9.572392221;12.32666667;2.284997481;37.01391807;39.0625505;5.38;50.45437549;1.266666667;1774.852628;12422535.83;0.69315328
1994;ESP;7;27.26992785;4.091722681;9.995833333;7.8125;-2.951536862;31.6064958;0;1.55259;0;0;0;0;0;0;0;0;0;0;25.60093339;26.80447968;4.605947251;4.591565004;19.75851031;9.617993609;7.8125;2.309576358;36.02295262;37.37706518;4.98;50.71760286;1.036111111;1753.466843;12335489.81;0.618333237
1995;ESP;7;27.29713593;4.137401374;11.27;8.983333333;-2.320187005;31.64111413;0;0.77597;0;0;0;0;0;0;0;0;0;0;25.67552315;26.82148618;4.613223042;4.600307457;19.35520507;9.657382629;8.983333333;2.31702171;34.96416882;36.08392819;4.54;51.19457036;1.036111111;1738.815561;12643049.03;0.618801115
1996;ESP;7;27.32339345;4.17237115;8.736666667;7.648333333;-1.30918481;31.67995679;0;1.25295;0;0;0;0;0;0;0;0;0;0;25.6996133;26.84569943;4.594803622;4.6082356;18.15278927;9.695902792;7.648333333;2.313852379;34.67217273;35.76291267;4.49;51.41671003;1.036111111;1740.207796;12995190.01;0.618467068
1997;ESP;7;27.35975031;4.191890196;6.401666667;5.485833333;0.210123109;31.72128737;0;1.45154;0;0;0;0;0;0;0;0;0;0;25.75354035;26.87359565;4.62286119;4.627024303;16.88980131;9.721048142;5.485833333;2.314343059;33.97686284;36.38357314;4.23;52.09508507;0.966666667;1742.631034;13473793.93;0.615686085
1998;ESP;7;27.40274567;4.21006728;4.833333333;4.34;0.990225067;31.74633266;0;0;0;0;0;0;0;0;0;0;0;0;25.85601846;26.91673814;4.627059686;4.637935412;15.17382356;9.742426385;4.34;2.31505891;33.64823691;37.1032975;3.76;52.80919531;0.966666667;1751.006318;14037759.8;0.617344589
1999;ESP;7;27.4466715;4.232907905;4.7275;2.723333333;1.83494367;31.77963446;0;0;0;0;0;0;0;0;0;0;0;0;25.95046844;26.96360211;4.618014017;4.640256241;12.67037;9.761432903;2.723333333;2.304105306;33.35690108;37.38686579;3.47;53.87589355;0.966666667;1756.335231;14830957.25;0.620068117
2000;ESP;7;27.49779939;4.266666775;5.525833333;4.111666667;1.655719759;31.82715934;0;0;0;0;0;0;0;0;0;0;0;0;26.02302716;27.00701;4.627919123;4.639325367;11.19366577;9.782659909;4.111666667;2.307067966;32.92534541;36.90628388;3.22;55.61078234;0.966666667;1752.879924;15654873.3;0.619755699
2001;ESP;7;27.53637631;4.301935797;5.116666667;4.360833333;2.056461232;31.85065234;0;0;0;0;0;0;0;0;0;0;0;0;26.06399114;27.04503363;4.613578049;4.629249684;10.52902177;9.8120274;4.360833333;2.30142978;32.27836552;36.86627181;2.74;57.13719532;1.033333333;1762.058996;16301401.91;0.618055258
2002;ESP;7;27.56332027;4.332132893;4.959166667;3.275;1.955998289;31.8792306;0;0;0;0;0;0;0;0;0;0;0;0;26.10376209;27.07533584;4.609783197;4.616841395;11.45034142;9.843379438;3.275;2.289110858;32.52980076;37.08038179;2.23;58.52574501;1.033333333;1763.64421;16790100.01;0.613896588
2003;ESP;7;27.59270328;4.362072533;4.124166667;2.311666667;1.644304969;31.91603562;0;0;0;0;0;0;0;0;0;0;0;0;26.16705058;27.09871987;4.614359914;4.610484457;11.48356804;9.868906718;2.311666667;2.283577195;32.75256726;36.78391782;2.1;59.87539236;1.033333333;1754.631053;17475600.02;0.608726285
2004;ESP;7;27.62345255;4.392011861;4.103333333;2.040833333;1.655261726;31.96605703;0;0;0;0;0;0;0;0;0;0;0;0;26.21176132;27.13849045;4.619598101;4.615005164;10.96166894;9.887601994;2.040833333;2.28164424;33.09644721;37.49702759;1.83;60.92584573;1.033333333;1739.942963;18142249.99;0.609838806
2005;ESP;7;27.65932671;4.425141503;3.3875;2.086666667;2.768178583;32.01307025;0;0;0;0;0;0;0;0;0;0;0;0;26.27911659;27.17899099;4.614579447;4.611582334;9.146166963;9.912290883;2.086666667;2.271971614;33.26301873;38.61972762;1.76;62.15893642;1.033333333;1723.788333;19206999.98;0.604288367
2006;ESP;7;27.69952987;4.459691469;3.785;2.8275;3.513190073;32.06543975;0;0;0;0;0;0;0;0;0;0;0;0;26.34881646;27.21806452;4.619683687;4.605799313;8.452144688;9.941602358;2.8275;2.277444541;33.23500574;39.5659766;1.75;63.32443503;1.033333333;1713.84317;19939099.98;0.602413627
2007;ESP;7;27.73494861;4.487180465;4.3075;3.8475;3.126909971;32.11810797;0;0;0;0;0;0;0;0;0;0;0;0;26.38739577;27.25144595;4.623441085;4.602915889;8.232158325;9.986514532;3.8475;2.283489066;33.78542072;40.19494917;1.7;64.2472924;1.033333333;1701.315348;20579925.01;0.606774278
2008;ESP;7;27.74377821;4.527128422;4.366666667;3.85;-3.73274354;32.1467271;0;0;0;0;0;0;0;0;0;0;0;0;26.34351814;27.24439935;4.58763582;4.552032938;11.25454275;10.05452899;3.85;2.281061426;36.00316252;36.05980203;1.39;65.29943316;1.033333333;1710.286777;20469650;0.593117861
2009;ESP;7;27.70541405;4.524244298;3.979166667;0.675833333;-10.0246099;32.14185645;0.29236;0;0;0;0;0;0;0;0;0;0;0;26.15374241;27.20781099;4.560795238;4.558550017;17.85674365;10.100323;0.675833333;2.278784682;40.39304512;34.09773215;1.39;65.53809856;1.033333333;1715.82149;19106849.99;0.587724407
2010;ESP;7;27.70704653;4.542083051;4.250833333;0.453333333;-8.067429285;32.19380663;0;1.65458;0;0;0;0;0;0.56162;0;0;0;0;26.09846091;27.21149917;4.595566106;4.573208545;19.85972383;10.10645532;0.453333333;2.290373315;40.84801527;35.65269372;1.41;65.69707914;1.033333333;1705.766575;18724475.01;0.592366313
2011;ESP;7;27.69886666;4.573544376;5.44;1.0175;-7.702905228;32.23300423;0;0.98066;0;0;0;0;0;0;0;0;0;0;26.01983167;27.18657139;4.598339661;4.571509149;21.39051638;10.1086596;1.0175;2.284654787;41.22079985;35.62792001;1.41;65.90547288;0.970640645;1710.656985;18421424.99;0.574941723
2012;ESP;7;27.66882737;4.597710022;5.845;0.27;-7.875518411;32.26566272;3.16674;0;1.284;0.26843;0.21048;0;0;0;0;0;0;0;25.94278888;27.15282562;4.587553274;4.540941572;24.78714964;10.09295688;0.27;2.28803407;41.29423319;37.00701954;1.38;66.00264259;0.970640645;1696.681119;17632675.01;0.570299817
2013;ESP;7;27.65436648;4.611697207;4.561666667;0.149166667;-3.859860976;32.29866832;1.71671;0;0.51903;0.21588;0;0;0;0;0;0;0;0;25.9042232;27.12352162;4.59519074;4.557487829;26.09354197;10.09308286;0.149166667;2.291837952;41.71899728;37.79322405;1.37;65.56628566;0.861038043;1689.826584;17139000.01;0.552875226
2014;ESP;7;27.66267481;4.610187364;2.721831082;0.209933333;-2.790914499;32.3326372;0.87866;0;0.78552;-0.078;0;0;0;0;0;0;0;0;25.94422688;27.14027586;4.608841414;4.598568132;24.44131508;10.09192256;0.209933333;2.295426236;44.69956208;38.21200202;1.37;65.14063385;0.861038043;1690.568879;17344175.01;0.552875226
2015;ESP;7;27.70574818;4.605170186;1.73508728;-0.019366667;-2.49;32.36493626;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.99176297;27.16932687;4.621771698;4.626273601;22.05727897;10.10930371;-0.019366667;2.30658198;43.18748318;37.62989634;1.37;65.21450316;0.861038043;1694.194436;17866050;0.543591414
2016;ESP;7;27.73883462;4.603141412;1.39330222;-0.263691667;-1.842743363;32.39580702;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.01504689;27.19590421;4.61849559;4.622436266;19.6347062;10.10722754;-0.263691667;2.319428307;42.20067514;37.32573799;1.36;64.86749433;0.861038043;1701.469052;18341550;0.539521024
2017;ESP;7;27.7810605;4.622513391;1.557865831;-0.32905;-0.748957811;32.43231714;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.07244265;27.22528197;4.624309113;4.630826968;17.22351757;10.11317743;-0.32905;2.327540275;40.98779564;37.42537956;1.36;64.58572402;0.861038043;1689.491546;18824800.01;0.54823332
2018;ESP;7;27.81516601;4.639125322;1.419352268;-0.322091667;-0.32076843;32.46719191;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.12398635;27.24357617;4.62238409;4.62826624;15.25473706;10.12247709;-0.322091667;2.336487476;41.06954807;38.21608897;1.35;64.59211544;0.861038043;1695.502541;19327725.01;0.543591414
2019;ESP;7;27.85025303;4.646096331;0.643386967;-0.355591667;-0.227068248;32.49591362;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.15166365;27.25582281;4.615191719;4.622775057;14.24164602;10.14211217;-0.355591667;NaN;40.88963313;38.12226934;NaN;64.85359646;0.897426107;NaN;19734582.27;0.530237212
1977;FIN;8;25.12552645;3.276602612;8.85;8.25;4.627052018;31.04707427;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;23.87787988;24.4697608;4.605170186;4.605170186;5.717535257;8.620372339;8.25;1.714020092;37.48701291;47.39756554;5.46;66.53638296;0.766666667;1841.934617;2231074.878;0.503968903
1978;FIN;8;25.15023019;3.351702487;8.2183333;11.754167;2.279150479;31.09056916;0;0;0;0;0;0;0;0;0;0;0;0;23.80370267;24.49326805;4.605170186;4.605170186;7.013735246;8.693620038;11.754167;1.740741445;37.41935492;44.64356081;5.45;66.22641453;0.766666667;1847.18368;2201062.248;0.467244071
1979;FIN;8;25.21529839;3.423716675;8.03;9.2641667;2.047941638;31.12906084;0;0;0;0;0;0;0;0;0;0;0;0;23.8393474;24.54911583;4.605170186;4.605170186;5.697915952;8.800335667;9.2641667;1.792564114;36.56459761;43.35453225;5.44;66.60927515;0.766666667;1823.738503;2257319.836;0.435077971
1980;FIN;8;25.26493846;3.533419998;9.7675;12.346667;2.429927304;31.14232473;0;0;0;0;0;0;0;0;0;0;0;0;23.94261876;24.57467303;4.605170186;4.605170186;4.475198466;8.916671968;12.346667;1.822093745;36.1760825;43.5729653;5.44;67.47668564;0.766666667;1804.293539;2328356.227;0.411381596
1981;FIN;8;25.27759186;3.647174153;9.8391667;11.461667;3.624971119;31.1636005;0;0;0;0;0;0;0;0;0;0;0;0;23.96395332;24.59321839;4.605170186;4.605170186;4.932510529;9.041941194;11.461667;1.815743844;37.38341674;45.96282576;5.43;68.14795967;0.766666667;1809.610902;2354533.094;0.381704674
1982;FIN;8;25.30809052;3.738730696;9.3208333;11.663333;1.730936653;31.16929568;0;0;0;0;0;0;0;0;0;0;0;0;24.00891207;24.63888333;4.605170186;4.605170186;5.270417344;9.140092486;11.663333;1.835239804;38.50366106;45.62151412;5.42;68.52543745;0.766666667;1795.522328;2375167.007;0.395474286
1983;FIN;8;25.33831704;3.818908748;9.5641667;14.668333;0.370705652;31.19290492;0;0;0;0;0;0;0;0;0;0;0;0;24.04753103;24.67316933;4.605170186;4.605170186;5.337523627;9.238520417;14.668333;1.858979277;39.92415316;45.6928698;5.41;68.53543391;0.766666667;1778.350658;2388375.14;0.44091039
1984;FIN;8;25.36775289;3.887038865;10.49;16.5025;2.075879388;31.24011575;0;0;0;0;0;0;0;0;0;0;0;0;24.05089589;24.70412121;4.605170186;4.605170186;5.11202871;9.333299149;16.5025;1.877265604;40.4194789;47.48601096;5.28;68.7021176;0.766666667;1769.589208;2411810.836;0.409786173
1985;FIN;8;25.39951871;3.943829699;10.41;13.460833;2.357579733;31.27879729;0;0;0;0;0;0;0;0;0;0;0;0;24.07976174;24.74091896;4.605170186;4.605170186;4.942696466;9.413571057;13.460833;1.896024153;42.06953719;49.40559017;5.27;69.08910055;0.766666667;1769.306264;2435537.54;0.692063601
1986;FIN;8;25.42668733;3.972743431;9.0833333;11.9025;2.767444035;31.31138441;0;0;0;0;0;0;0;0;0;0;0;0;24.09431859;24.77478004;4.605170186;4.605170186;5.272448533;9.477625396;11.9025;1.923436456;42.86148073;50.66848555;4.76;69.01313436;0.766666667;1749.022233;2429500.54;0.674218607
1987;FIN;8;25.46224113;4.013050371;8.9075;9.965833333;0.645248504;31.34992528;0;0;0;0;0;0;0;0;0;0;0;0;24.14506131;24.82037242;4.605170186;4.639406382;4.99028877;9.555017097;9.965833333;1.949692571;43.30755706;48.96507081;4.75;68.52595521;0.766666667;1754.505456;2422638.926;0.678701971
1988;FIN;8;25.51248941;4.062658568;10.5575;12.55666667;4.28158411;31.39266997;0;0;0;0;0;0;0;0;0;0;0;0;24.2435256;24.87593661;4.605170186;4.63019949;4.426543833;9.641084164;12.55666667;1.986230666;41.70662518;51.01607214;4.74;68.25211624;0.766666667;1762.330275;2429830.13;0.677911882
1989;FIN;8;25.56524577;4.126505379;12.08916667;13.99666667;5.812551845;31.4303143;0;0;0;0;0;0;0;0;0;0;0;0;24.36680009;24.93005873;4.605170186;4.615505187;4.302935108;9.730765696;13.99666667;2.00577336;40.96938131;50.71867109;4.73;69.19205383;0.766666667;1758.486162;2469219.75;0.690057178
1990;FIN;8;25.56667309;4.186184286;13.29583333;13.07916667;3.660204113;31.47388909;0;0;0;0;0;0;0;0;0;0;0;0;24.32596084;24.91912854;4.605170186;4.572343711;4.428877511;9.81109907;13.07916667;2.01371137;44.33203836;53.03378224;4.72;68.95228921;0.766666667;1726.269769;2465963.511;0.679841684
